,Category,Skill
4069,Light Technical/Trades/Skilled Labor,SUB-ASSEMBLY
4070,Light Technical/Trades/Skilled Labor,SURFACE GRINDER
4071,Light Technical/Trades/Skilled Labor,TÉCNICO
4072,Light Technical/Trades/Skilled Labor,TEMPERATURE AND HUMIDITY
4073,Light Technical/Trades/Skilled Labor,TEST ENGINEER
4074,Light Technical/Trades/Skilled Labor,THERMOCOUPLES
4075,Light Technical/Trades/Skilled Labor,THERMOFORMING
4076,Light Technical/Trades/Skilled Labor,TIG WELDING
4077,Light Technical/Trades/Skilled Labor,TOOL CALIBRATION
4078,Light Technical/Trades/Skilled Labor,TOOL ROOM
4079,Light Technical/Trades/Skilled Labor,TOOLING/FINAL
4080,Light Technical/Trades/Skilled Labor,TORQUE WRENCH
4081,Light Technical/Trades/Skilled Labor,TRENCHING
4082,Light Technical/Trades/Skilled Labor,TRIMMING
4083,Light Technical/Trades/Skilled Labor,TRUCK DRIVING
4084,Light Technical/Trades/Skilled Labor,TRUCK PARTS
4085,Light Technical/Trades/Skilled Labor,TUBE BENDING
4086,Light Technical/Trades/Skilled Labor,TURBINE
4087,Light Technical/Trades/Skilled Labor,TURBOCHARGER
4088,Light Technical/Trades/Skilled Labor,TURRET PUNCH
4089,Light Technical/Trades/Skilled Labor,UAW
4090,Light Technical/Trades/Skilled Labor,ULTRASONIC
4091,Light Technical/Trades/Skilled Labor,UPHOLSTERY
4092,Light Technical/Trades/Skilled Labor,VACUUM PUMP
4093,Light Technical/Trades/Skilled Labor,VALVE ASSEMBLY
4094,Light Technical/Trades/Skilled Labor,VERTICAL MILL
4095,Light Technical/Trades/Skilled Labor,VISUAL INSPECTION
4096,Light Technical/Trades/Skilled Labor,WABO
4097,Light Technical/Trades/Skilled Labor,WAFER
4098,Light Technical/Trades/Skilled Labor,WEAVING
4099,Light Technical/Trades/Skilled Labor,WELDING
4100,Light Technical/Trades/Skilled Labor,WELDING/FABRICATION
4101,Light Technical/Trades/Skilled Labor,WIRE HARNESS
4102,Light Technical/Trades/Skilled Labor,WIRE HARNESSING
4103,Light Technical/Trades/Skilled Labor,WIRING
4104,Light Technical/Trades/Skilled Labor,WOOD WORKING
4105,Light Technical/Trades/Skilled Labor,WOODSHOP
4106,Light Technical/Trades/Skilled Labor,WOODWORKING
4107,Pharmaceutical,BIOCHEMISTRY
4108,Pharmaceutical,BIO-ENGINEERING
4109,Pharmaceutical,BIOMATERIALS
4110,Pharmaceutical,BIOMEDICAL
4111,Pharmaceutical,ICM
4112,Pharmaceutical,MEDICAL DEVICE
4113,Pharmaceutical,PHARMACEUTICAL MANUFACTURING
4114,Pharmaceutical,PHARMACEUTICAL PACKAGING
4115,"Bookkeeping, Office Management",A/P
4116,"Bookkeeping, Office Management",ACCOUNTING
4117,"Bookkeeping, Office Management",ACCOUNTS PAYABLE
4118,"Bookkeeping, Office Management",ADJUSTMENTS
4119,"Bookkeeping, Office Management",AP
4120,"Bookkeeping, Office Management",AP/AR
4121,"Bookkeeping, Office Management",AR
4122,"Bookkeeping, Office Management",BILLING
4123,"Bookkeeping, Office Management",BILLING/COLLECTIONS
4124,"Bookkeeping, Office Management",BUDGET
4125,"Bookkeeping, Office Management",BUDGETING
4126,"Bookkeeping, Office Management",BUDGETS
4127,"Bookkeeping, Office Management",COBRANÇA
4128,"Bookkeeping, Office Management",COLLECTION
4129,"Bookkeeping, Office Management",CONTABILITÀ
4130,"Bookkeeping, Office Management",CREDIT
4131,"Bookkeeping, Office Management",DELTEK
4132,"Bookkeeping, Office Management",EXCELLENT COMPUTER SKILLS
4133,"Bookkeeping, Office Management",GENERAL LEDGER
4134,"Bookkeeping, Office Management",GREAT PLAINS
4135,"Bookkeeping, Office Management",HUMAN RESOURCES
4136,"Bookkeeping, Office Management",INVOICES
4137,"Bookkeeping, Office Management",INVOICING
4138,"Bookkeeping, Office Management",OFFICE ACCOUNTING
4139,"Bookkeeping, Office Management",OFFICE ADMINISTRATIVE
4140,"Bookkeeping, Office Management",OFFICE ADMINISTRATOR
4141,"Bookkeeping, Office Management",OFFICE MANAGEMENT
4142,"Bookkeeping, Office Management",OFFICE MANAGEMENT SKILLS
4143,"Bookkeeping, Office Management",OFFICE MANAGER
4144,"Bookkeeping, Office Management",ORÇAMENTOS
4145,"Bookkeeping, Office Management",PAGAMENTO
4146,"Bookkeeping, Office Management",PAYROLL
4147,"Bookkeeping, Office Management",PEACHTREE
4148,"Bookkeeping, Office Management",POSTING
4149,"Bookkeeping, Office Management",QUICK BOOKS
4150,"Bookkeeping, Office Management",QUICKBOOK
4151,"Bookkeeping, Office Management",QUICKBOOKS
4152,"Bookkeeping, Office Management",RECONCILIATION
4153,"Bookkeeping, Office Management",SECRETARIAL
4154,"Bookkeeping, Office Management",TRAVEL EXPENSE
4155,Ingénierie,ABB
4156,Ingénierie,APACHE
4157,Ingénierie,CEM
4158,Ingénierie,CHOIX DES MATÉRIAUX
4159,Ingénierie,CIVIL ENGINEER
4160,Ingénierie,CIVIL ENGINEERING
4161,Ingénierie,CIVIL/STRUCTURAL
4162,Ingénierie,COMPRESSORS
4163,Ingénierie,CONCEPT DESIGN
4164,Ingénierie,CONCEPTION
4165,Ingénierie,CONCRETE
4166,Ingénierie,CONSTRUCTION MÉCANIQUE
4167,Ingénierie,DESSIN
4168,Ingénierie,DESSINATEUR
4169,Ingénierie,DIRECTION
4170,Ingénierie,DRAINAGE
4171,Ingénierie,ENGINEER
4172,Ingénierie,ENGINES
4173,Ingénierie,FABRICATION
4174,Ingénierie,FAISABILITÉ
4175,Ingénierie,FIELD ENGINEER
4176,Ingénierie,FIELD WORK
4177,Ingénierie,FUEL
4178,Ingénierie,GC
4179,Ingénierie,GÉNIE CIVIL
4180,Ingénierie,GPS
4181,Ingénierie,HAUTE TENSION
4182,Ingénierie,IMPACT SUR L'ENVIRONNEMENT
4183,Ingénierie,INDUSTRIAL MAINTENANCE
4184,Ingénierie,INGÉNIEUR
4185,Ingénierie,INGÉNIEUR CIVIL
4186,Ingénierie,INSTALLATION DE TRAITEMENT D&#39
4187,Ingénierie,INSTRUMENTATION
4188,Ingénierie,INTERIOR DESIGN
4189,Ingénierie,ITS
4190,Ingénierie,LABORATORY
4191,Ingénierie,LANDSCAPE DESIGN
4192,Ingénierie,MAINTENANCE INDUSTRIELLE
4193,Ingénierie,MECHANICAL COMPONENTS
4194,Ingénierie,MEP
4195,Ingénierie,MOYENNE TENSION
4196,Ingénierie,NORMES DE SÉCURITÉ
4197,Ingénierie,NUMÉRISATION
4198,Ingénierie,OPC
4199,Ingénierie,PETROLEUM
4200,Ingénierie,PIPING
4201,Ingénierie,PLANIFICATION
4202,Ingénierie,PLANS
4203,Ingénierie,POLYMERIC
4204,Ingénierie,POWER LIGHTING
4205,Ingénierie,PROJECT ENGINEER
4206,Ingénierie,PROJET DE RÉHABILITATION
4207,Ingénierie,PROJETS INDUSTRIELS
4208,Ingénierie,QUALITY CONTROL
4209,Ingénierie,REFRIGERATION
4210,Ingénierie,SOLIDWORKS
4211,Ingénierie,STRUCTURAL ENGINEER
4212,Ingénierie,TPS
4213,Ingénierie,TRAVAUX PUBLICS
4214,Ingénierie,TURBINE
4215,Ingénierie,WELDING
4216,Government,CIA
4217,Government,DOT
4218,Government,EPA
4219,Government,FCC
4220,Government,FDA
4221,Government,MEDICAID
4222,Government,NAFTA
4223,Government,REGULATORY AFFAIRS
4224,Government,REGULATORY COMPLIANCE
